1.000000000000000000e+00,2.510217029536188420e+03
2.000000000000000000e+00,2.510478825884565595e+03
3.000000000000000000e+00,2.510546648123316572e+03
4.000000000000000000e+00,2.511620745053357950e+03
5.000000000000000000e+00,2.513024401003892308e+03
6.000000000000000000e+00,2.514228603071980615e+03
7.000000000000000000e+00,2.514817675504948511e+03
8.000000000000000000e+00,2.515533626801864102e+03
9.000000000000000000e+00,2.516361766030363469e+03
1.000000000000000000e+01,2.517325320552198718e+03
1.100000000000000000e+01,2.517936677603128828e+03
1.200000000000000000e+01,2.519929322113689977e+03
1.300000000000000000e+01,2.522232250448829745e+03
1.400000000000000000e+01,2.524377222844459084e+03
1.500000000000000000e+01,2.525634518588676656e+03
1.600000000000000000e+01,2.527833590513615036e+03
1.700000000000000000e+01,2.529800917196866976e+03
1.800000000000000000e+01,2.531502824353108281e+03
1.900000000000000000e+01,2.533988505219311264e+03
2.000000000000000000e+01,2.537083636481175745e+03
2.100000000000000000e+01,2.539800012374135804e+03
2.200000000000000000e+01,2.542767260919236833e+03
2.300000000000000000e+01,2.545356217534223561e+03
2.400000000000000000e+01,2.547230559033137979e+03
2.500000000000000000e+01,2.550469674994815250e+03
2.600000000000000000e+01,2.553695981931939514e+03
2.700000000000000000e+01,2.556235931769166200e+03
2.800000000000000000e+01,2.559872103588315440e+03
2.900000000000000000e+01,2.563605309972758278e+03
3.000000000000000000e+01,2.567520278837981550e+03
3.100000000000000000e+01,2.571375413731099798e+03
3.200000000000000000e+01,2.575170015501843864e+03
3.300000000000000000e+01,2.579363837947964839e+03
3.400000000000000000e+01,2.582925623348254248e+03
3.500000000000000000e+01,2.586696382407439614e+03
3.600000000000000000e+01,2.590600641767179241e+03
3.700000000000000000e+01,2.594644123498771478e+03
3.800000000000000000e+01,2.598907673632422302e+03
3.900000000000000000e+01,2.603745722637223935e+03
4.000000000000000000e+01,2.607839235540147001e+03
4.100000000000000000e+01,2.611700986757655755e+03
4.200000000000000000e+01,2.615252578194430043e+03
4.300000000000000000e+01,2.619810661689992230e+03
4.400000000000000000e+01,2.625032442089311644e+03
